@RELATION 2_startTime
@ATTRIBUTE startTime Numeric
@ATTRIBUTE duration Numeric
@data
382,26
1092,7
1129,8
1146,14
1173,23
1225,18
1249,46
1298,25
523,63
594,4
599,5
852,11
864,11
994,3
999,1
1005,27
1036,11
1051,48
1111,4
1117,7
1129,33
1178,10
1190,5
1201,42
1252,34
1296,103
532,8
542,18
565,7
603,2
1128,4
1137,21
1163,57
1222,40
1269,79
555,15
575,28
884,24
912,11
925,9
946,49
1068,81
1155,6
1166,13
1180,92
1294,89
374,12
389,8
800,14
1008,5
1019,33
1062,24
1306,8
1315,10
1326,10
1342,4
1346,19
1371,8
386,11
410,22
811,39
852,105
990,63
1069,5
1115,17
1390,13
1405,4
1410,25
8,87
532,19
829,18
882,6
890,5
916,9
931,39
971,18
991,128
1129,53
1206,37
1247,32
1280,6
1287,13
1301,36
1345,7
1357,15
1380,26
378,18
671,20
730,5
801,45
849,50
905,35
977,26
1022,15
1052,55
1113,56
1184,13
1209,117
375,14
588,8
608,11
637,25
663,19
688,15
721,30
887,8
1228,13
1247,125
1394,50
534,12
549,17
662,4
973,5
989,3
1036,14
1096,18
1119,11
1132,61
1198,75
1277,99
1392,49
532,23
580,11
753,6
971,13
987,7
1002,10
1022,8
1032,30
1063,36
1106,84
1196,8
1208,4
1217,30
1249,40
1290,172
443,11
455,10
879,22
905,141
1076,2
1092,28
1121,74
1196,3
1200,20
1237,25
1264,128
1414,24
546,8
561,10
573,14
596,16
621,12
933,16
951,7
1147,5
1173,39
1214,5
1224,4
1259,6
1277,9
1306,10
1334,20
1359,9
1388,7
1399,4
1406,74
524,4
531,29
562,15
580,4
912,28
1023,7
1038,32
1131,9
1148,10
1162,11
1205,35
1242,15
1285,5
1310,8
1319,10
1334,31
1372,16
1393,23
1424,119
491,57
728,25
760,6
796,3
1080,4
1099,6
1144,29
1177,10
1193,12
1222,7
1236,34
1272,23
1300,12
1317,3
1325,91
500,7
521,4
530,22
553,10
802,3
895,10
948,28
1132,29
1162,155
1323,8
1352,92
660,35
703,13
759,4
800,5
838,25
867,35
921,6
943,19
1011,4
1020,5
1028,6
1039,29
1072,26
1113,49
1164,10
1176,46
1223,8
1238,51
1301,65
1370,74
557,7
565,31
599,22
842,9
863,18
931,7
1020,37
1059,10
1073,32
1112,14
1127,4
1135,10
1147,10
1158,9
1174,11
1196,45
1244,12
1263,10
1291,41
1334,6
1343,4
1349,35
1399,5
1406,36
435,15
731,16
950,18
1009,5
1105,30
1156,5
1163,6
1172,43
1224,110
1338,8
419,15
809,6
816,4
821,8
892,4
898,5
1405,5
578,2
583,18
685,43
734,22
972,3
975,17
997,55
1066,114
1208,114
1326,15
1353,40
371,3
378,31
416,10
437,123
595,19
645,6
652,14
681,9
737,3
741,74
830,8
1121,50
1172,141
571,38
649,14
739,8
1398,63
28,3
536,16
565,16
584,32
693,2
830,17
857,12
935,11
974,17
992,15
1010,5
1018,85
1107,15
1126,26
1168,18
1203,20
1225,16
1253,54
1323,10
1344,5
1350,40
1398,34
446,18
476,14
503,17
607,47
704,4
782,6
793,7
807,39
856,41
901,50
955,7
966,4
979,26
1008,17
1031,12
1046,9
1124,84
1230,18
1263,54
1329,57
1394,30
2,13
18,27
61,31
483,0
523,7
565,14
605,15
663,3
739,3
762,19
1022,42
1099,60
1194,73
1276,54
1334,53
1390,88
435,10
840,5
882,6
889,9
912,73
1002,26
1041,53
1100,19
1122,10
1151,3
1173,10
1184,36
1275,65
1346,73
1428,75
675,35
756,4
763,7
770,5
776,17
796,36
833,43
964,66
1062,21
1115,50
1170,72
1270,49
1325,5
1384,35
1424,25
378,8
388,15
469,4
749,36
964,12
979,16
1013,78
1092,19
1281,65
1347,77
2,17
543,18
562,9
721,60
976,6
984,3
995,13
1011,14
1028,15
1045,55
1105,9
1121,30
1155,9
1179,27
1209,18
1228,23
1253,33
1293,39
1338,17
1362,84
524,12
537,14
563,35
832,11
845,6
853,4
859,20
990,31
1056,3
1117,16
1202,23
1227,70
1299,96
1410,32
521,46
574,5
888,4
896,18
935,11
1182,6
1189,90
1280,11
1299,14
1315,28
441,20
818,12
833,10
847,15
865,162
1029,43
1096,3
1100,26
1127,34
1172,26
1200,81
1286,81
1368,25
1405,52
511,13
528,4
536,12
551,3
572,37
981,9
994,16
1017,16
1034,95
1163,5
1179,13
1194,10
1207,50
1259,77
1351,6
1362,100
597,20
623,40
818,37
861,4
870,38
920,12
952,18
996,43
1042,81
1131,77
1210,22
1246,26
1275,76
1364,40
524,16
543,59
651,10
697,69
836,14
852,19
872,8
882,60
1227,94
1331,24
1358,41
1417,31
1203,111
1320,3
1349,94
536,7
561,16
579,7
587,5
855,8
923,20
945,18
969,13
1077,6
1085,35
1121,35
1158,8
1172,39
1212,31
1252,33
1288,60
1350,81
519,9
530,22
556,9
581,18
847,10
884,28
1017,9
1239,6
1246,6
1253,127
437,18
842,30
879,2
885,14
907,75
1009,28
1040,38
1079,7
1105,6
1112,10
1126,10
1141,14
1160,19
1181,14
1201,9
1211,115
1329,17
521,14
542,7
556,5
582,42
679,2
859,13
875,89
1009,3
1102,15
1127,61
1190,18
1216,58
1275,21
1299,77
1387,55
829,41
872,21
895,35
983,2
1178,10
1241,15
1274,9
1309,11
1335,25
1361,10
1372,30
1406,24
542,25
613,7
646,11
684,14
706,83
795,4
1184,12
1206,44
1254,22
1278,8
1286,30
1320,74
1411,45
499,15
516,8
529,30
572,5
946,7
955,26
995,15
1016,10
1041,48
1100,9
1129,4
1136,4
1142,23
1187,8
1198,43
1245,27
1276,78
1357,32
1392,6
1405,61
538,5
545,16
573,10
589,7
948,17
1006,6
1021,10
1039,13
1176,4
1185,59
1250,81
1342,3
1348,24
1375,49
545,17
570,28
672,4
678,4
686,6
895,14
912,27
1039,28
1209,12
1224,22
1248,168
76,9
435,7
444,19
502,7
826,12
840,15
857,23
881,27
1043,22
1081,18
1104,15
1121,93
1220,9
1232,18
1254,179
435,9
450,12
1028,44
1077,18
1096,98
1211,50
1264,4
1270,69
1341,8
1352,61
1420,42
488,8
503,21
535,4
817,45
866,9
887,39
930,6
968,22
995,21
1028,11
1043,40
1084,22
1123,9
1160,49
1211,51
1268,3
1272,13
1289,7
1299,22
337,16
355,36
493,1
751,18
782,23
805,40
846,174
1035,176
1225,8
1246,65
1318,62
499,10
511,19
536,32
569,20
592,22
836,5
846,9
926,49
987,13
1013,60
1083,12
1120,94
1219,80
1302,7
1312,35
1356,3
1362,213
496,36
689,48
762,48
815,28
873,13
909,45
968,8
991,21
1036,11
1126,19
1187,93
1307,25
1333,168
69,28
524,16
541,30
628,9
922,7
931,63
1143,22
1165,16
1186,35
1222,21
1246,4
1253,18
1275,3
1280,19
1300,192
