1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1	12							1	0	0	0	0	0	0	0	0	0	0	1
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1	12	6						1	0	0	0	0	1	0	0	0	0	0	1
1								1	0	0	0	0	0	0	0	0	0	0	0
6	12	1	9	5	2			1	0	0	0	0	1	0	0	1	0	0	1
1	12	2						1	1	0	0	0	0	0	0	0	0	0	1
1								1	0	0	0	0	0	0	0	0	0	0	0
1	12	6						1	0	0	0	0	1	0	0	0	0	0	1
1								1	0	0	0	0	0	0	0	0	0	0	0
1	12	9						1	0	0	0	0	0	0	0	1	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
2	12	9						0	1	0	0	0	0	0	0	1	0	0	1
12	2	9						0	1	0	0	0	0	0	0	1	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1	12	9						1	0	0	0	0	0	0	0	1	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1								1	0	0	0	0	0	0	0	0	0	0	0
2	12							0	1	0	0	0	0	0	0	0	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1	12	9						1	0	0	0	0	0	0	0	1	0	0	1
1								1	0	0	0	0	0	0	0	0	0	0	0
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
2	12	1						1	1	0	0	0	0	0	0	0	0	0	1
2	12	1						1	1	0	0	0	0	0	0	0	0	0	1
1	12	2						1	1	0	0	0	0	0	0	0	0	0	1
1	12	2						1	1	0	0	0	0	0	0	0	0	0	1
1	12	2						1	1	0	0	0	0	0	0	0	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
2								0	1	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1								1	0	0	0	0	0	0	0	0	0	0	0
1	12	2						1	1	0	0	0	0	0	0	0	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1	12	9						1	0	0	0	0	0	0	0	1	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1	12	9						1	0	0	0	0	0	0	0	1	0	0	1
1	12	9						1	0	0	0	0	0	0	0	1	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1	12	9	2					1	1	0	0	0	0	0	0	1	0	0	1
1	12	9	2																
